Simulation file name, AoA, nBlades, BladeL,Average Static Pressure [Pa],Mass Flow [kg/s],Total Solver Elapsed Time [min],Solver Iteration Elapsed Time [s],Volume Flow [m^3/s],Max Static Pressure [Pa],Surface Average 1 [m/s],Surface Standard Deviation 1 [m/s],RPM Ramp [rpm],Max Y+ Case [],Max Y+ Rotating region [],Minimum Static Pressure [Pa],Mean Average Static Pressure [Pa],
Fan_sim_sweep,45.0,26.0,0.005,-23.960229623452754,0.007301569621261957,8.36673279815002,0.609914186,0.006166085057857498,-9.962481627627424,2.2667172383007004,0.36616252087758255,2499.999479889768,6.610174655914307,7.552119731903076,-27.782100147909276,-26.19813576698215,
Fan_sim_sweep,90.0,30.0,0.005,-30.188043105843946,0.008145327339517854,7.1702175814166695,0.478349734,0.00687862799435701,-10.424074796912066,2.5231118513230246,0.3352976318847584,2499.999479889768,7.341111660003662,7.951286315917969,-36.77785307666667,-31.238202440955437,
Fan_sim_sweep,85.0,30.0,0.005,-33.14821684339434,0.008191020712155868,6.183260464800003,0.468259901,0.0069172154812784424,-11.15637644931627,2.546968555255596,0.3393136630507122,2499.999479889768,7.153966903686523,7.3576178550720215,-41.844381095873985,-34.76656856057738,
Fan_sim_sweep,80.0,30.0,0.005,-29.361344057275517,0.008360415656786049,11.209589183099979,0.46825884500000003,0.007060267412731536,2.930869058393643,2.600731844489377,0.3587227557866381,2499.999479889768,6.8737077713012695,8.484435081481934,-34.71430466806156,-29.7277311695479,
Fan_sim_sweep,75.0,30.0,0.005,-30.597685815934458,0.008321914510025596,5.085274903383327,0.710050284,0.007027753671431487,-1.2690059680419559,2.579673472983648,0.3181547922535331,2499.999479889768,5.01859712600708,7.466749668121338,-36.247415296438675,-30.42787747603475,
Fan_sim_sweep,70.0,30.0,0.005,-26.361332488925527,0.008055566179290163,5.308724217999999,0.47339454500000006,0.006802825806941825,4.4778147012978025,2.4955678517933513,0.28899571999420187,2499.999479889768,7.141958236694336,7.195615291595459,-30.733900985528606,-27.9419515589083,
Fan_sim_sweep,65.0,30.0,0.005,-23.985214743768285,0.007840874638569875,5.0289325817666715,0.584168729,0.006621521461444813,8.352779826084117,2.430724728999967,0.3026647100336574,2499.999479889768,6.868908405303955,6.990292072296143,-28.719974844851976,-24.412083257868996,
Fan_sim_sweep,60.0,30.0,0.005,-24.69879515256863,0.007704228432750185,5.5366993921333245,0.480216649,0.006506125434066787,15.972629195678593,2.3840909782621655,0.29904236471681195,2499.999479889768,7.088640213012695,7.231417179107666,-29.09230845035517,-24.554826982455534,
Fan_sim_sweep,55.0,30.0,0.005,-21.531260307816083,0.007324457138677271,5.568229546816671,0.518013493,0.006185413282673032,16.875096333430776,2.2664280203114107,0.28335171434372186,2499.999479889768,4.79546594619751,7.7895355224609375,-24.82769744853858,-22.332240554300842,
Fan_sim_sweep,50.0,30.0,0.005,-28.866555618510013,0.007611698169392,6.993552413100005,0.49626093700000007,0.0064279847733749946,8.044411502028609,2.368026016090617,0.3811440424374945,2499.999479889768,7.048357009887695,7.446651458740234,-32.6131304438661,-29.360120737308982,
Fan_sim_sweep,45.0,30.0,0.005,-30.65041429351122,0.007694795321051395,4.906913837583336,0.6099138289999999,0.006498159288140349,5.730453206492442,2.399084823414577,0.4207117972189702,2499.999479889768,5.770035266876221,7.695580005645752,-35.04976703820448,-30.183754569228487,
Fan_sim_sweep,90.0,34.0,0.005,-26.906146976079416,0.00797462440282496,12.217958354733357,0.5550529030000001,0.006734471479816713,7.856045308438723,2.47216870599862,0.3563947865755225,2499.999479889768,8.489937782287598,7.227326393127441,-32.990173331693896,-26.597754384290784,
Fan_sim_sweep,85.0,34.0,0.005,-27.054456177939503,0.008068346260152957,10.45843743736666,0.549920526,0.006813618426848758,6.8901451500560995,2.49892377693978,0.33355971709340043,2499.999479889768,9.867422103881836,7.716004848480225,-31.725904002269502,-29.68816920544155,
Fan_sim_sweep,80.0,34.0,0.005,-29.204864522502582,0.008374929785003449,10.21936474320001,0.48605095600000003,0.007072524414139635,2.4207862482930267,2.591292114368701,0.34463175601056684,2499.999479889768,8.637554168701172,7.46709680557251,-34.226855230694895,-30.16721348786365,
Fan_sim_sweep,75.0,34.0,0.005,-29.096469819680415,0.008374029226907435,5.194627110400007,0.665646062,0.007071763903988038,-1.0525623396318835,2.5927512759061124,0.34619082677580554,2499.999479889768,5.907368183135986,7.878911972045898,-34.27415067938067,-29.108944158514042,
Fan_sim_sweep,70.0,34.0,0.005,-30.801528430849338,0.008212700413582772,4.628355596233336,0.664797399,0.0069355237204600535,4.437428293732056,2.546213539027846,0.30561593402334736,2499.999479889768,5.846484661102295,7.135457992553711,-36.28094578420091,-30.57377210899952,
Fan_sim_sweep,65.0,34.0,0.005,-26.409517525389173,0.007953364598163714,4.660832943400001,0.5996848210000001,0.00671651783824998,9.544759319629232,2.460254866547256,0.30474939748656654,2499.999479889768,8.928498268127441,7.621075630187988,-31.820394625150556,-26.566599512263842,
Fan_sim_sweep,60.0,34.0,0.005,-24.98362710909833,0.007783879216102309,6.056176141316666,0.503281281,0.006573389533506996,8.531208745487177,2.413719352339722,0.3245524917178132,2499.999479889768,8.822550773620605,7.074441432952881,-30.008902901763925,-25.69859196465733,
Fan_sim_sweep,55.0,34.0,0.005,-21.24200742675897,0.007346368052137018,4.890742840966669,0.6476075059999999,0.0062039167775510004,8.7270593392779,2.2797653027184848,0.34068757425114793,2499.999479889768,8.754429817199707,7.093568801879883,-24.098458800986954,-20.860614549012926,
Fan_sim_sweep,50.0,34.0,0.005,-29.974540497848057,0.007886419348648716,5.090655627616666,0.637352092,0.006659983404677377,13.170371945130793,2.454432048238578,0.41680295939019407,2499.999479889768,8.891767501831055,7.305537700653076,-33.85759014484838,-29.8308016811076,
Fan_sim_sweep,45.0,34.0,0.005,-31.12728348819409,0.007795609966180682,5.184259577366672,0.637864283,0.006583296006570689,19.7851241448833,2.4361390282216946,0.4898744217055235,2499.999479889768,12.299398422241211,7.295319080352783,-35.835382268137025,-30.79554103294112,
Fan_sim_sweep,90.0,38.0,0.005,-27.99395308634109,0.007988992073161382,12.269603694416663,0.49941823399999996,0.006746604799359356,13.050657097898466,2.4827374219176503,0.3473698471294005,2499.999479889768,8.271977424621582,7.347754955291748,-37.021802147938125,-28.90960823454776,
Fan_sim_sweep,85.0,38.0,0.005,-29.67182447193268,0.008313211187781756,10.874525703500021,0.502478786,0.007020403823655581,12.127388222672437,2.586659868238269,0.3762593439801087,2499.999479889768,8.593443870544434,7.425590515136719,-39.38978042248979,-30.542058503090708,
Fan_sim_sweep,80.0,38.0,0.005,-40.390895253700926,0.008470685632827343,13.33203870689999,0.573992242,0.007153389040938515,15.934486504918482,2.6195040423523976,0.35041358049201105,2499.999479889768,8.228355407714844,7.375214576721191,-51.68765410943277,-32.16850522156617,
Fan_sim_sweep,75.0,38.0,0.005,-34.577421858217114,0.008550610366356693,13.085613942199997,0.5050859560000001,0.007220884487908368,18.39995188817744,2.641423764327075,0.3540990432610592,2499.999479889768,8.321399688720703,7.581681728363037,-44.65676689042359,-33.52583947739491,
Fan_sim_sweep,70.0,38.0,0.005,-32.41782870883677,0.008465570873977821,5.0095719155833285,0.6250914679999999,0.007149069690476562,12.863036239607538,2.635764089838462,0.37994506524182853,2499.999479889768,8.289044380187988,7.428874969482422,-40.222969260018104,-34.78572886093248,
Fan_sim_sweep,65.0,38.0,0.005,-29.277650768111688,0.00804410943291976,5.218568385883334,0.6183305649999999,0.006793150726613824,16.009014319516524,2.4954722738255315,0.3221375786215373,2499.999479889768,8.14346694946289,7.155951023101807,-35.67981678116675,-29.007682874540574,
Fan_sim_sweep,60.0,38.0,0.005,-25.358302188833843,0.0078694150261629,5.197876293700002,0.637959781,0.006645623465070218,17.156633615950525,2.4437353427445245,0.3273303321874958,2499.999479889768,8.077718734741211,7.361040115356445,-31.23479068975457,-25.39497915144757,
Fan_sim_sweep,55.0,38.0,0.005,-23.04181940217095,0.007572903370102801,5.061306978900002,0.608870398,0.006395223046153612,17.566933368403795,2.3516177838118657,0.35056280216697716,2499.999479889768,8.417902946472168,7.3422040939331055,-27.233271091188982,-22.68374431774501,
Fan_sim_sweep,50.0,38.0,0.005,-27.703950572561958,0.007547085431715315,5.275164782149994,0.736410504,0.006373420117143364,7.925807170367854,2.3547777553649887,0.4134003746931476,2499.999479889768,8.56875991821289,8.144697189331055,-31.51686811228666,-28.2990650528296,
Fan_sim_sweep,45.0,38.0,0.005,-29.979673985555184,0.007719037635567349,5.229872495616666,0.6546770169999999,0.0065186316223175686,13.485140471174468,2.408435375704844,0.45763471941288664,2499.999479889768,8.301316261291504,7.363607406616211,-35.22469894342071,-29.782338567424805,
Fan_sim_sweep,90.0,42.0,0.005,-28.043713854831516,0.00816244395422389,8.809760688499999,0.514237456,0.006893082763352522,9.742022943870253,2.520486272727897,0.3697769808558759,2499.999479889768,7.218812465667725,7.001667022705078,-38.92336432389895,-26.63317780288182,
Fan_sim_sweep,85.0,42.0,0.005,-27.458381928179048,0.00838786122393894,13.409640853616663,0.590385611,0.007083444854063202,6.521749679254512,2.5966880990904,0.3773918132795416,2499.999479889768,7.245347499847412,8.113832473754883,-37.78361043522641,-29.62002715424041,
Fan_sim_sweep,80.0,42.0,0.005,-34.838123764154936,0.008486226792428218,12.771917788633333,0.591676933,0.007166513357622107,22.393078268297117,2.633561951031971,0.3541879794226978,2499.999479889768,7.824621677398682,8.12173080444336,-49.38803798108788,-32.027377469193134,
Fan_sim_sweep,75.0,42.0,0.005,-33.66077343079122,0.008698363989843952,5.791053453033337,0.782398434,0.007345660591854032,13.712495548254566,2.6837472377023763,0.3490759058924955,2499.999479889768,7.340445518493652,6.9620161056518555,-44.047503277038544,-34.730603794677705,
Fan_sim_sweep,70.0,42.0,0.005,-37.117024351647494,0.008696133321642279,5.388993815800002,0.719339843,0.0073437768202020675,9.420238151786997,2.6945516272739556,0.33989650805721816,2499.999479889768,7.424196720123291,7.068312644958496,-45.48392214081268,-36.78788344216373,
Fan_sim_sweep,65.0,42.0,0.005,-34.5216549456645,0.008456277144198601,5.764604365316659,0.862790923,0.007141221250853862,20.485743877304344,2.621781229291552,0.38235897098226973,2499.999479889768,7.971663475036621,6.956143379211426,-42.82918600354606,-34.17515933642184,
Fan_sim_sweep,60.0,42.0,0.005,-29.878092355950347,0.008168773594081111,6.233980499716674,0.885395669,0.0068984280657696335,16.842034659298044,2.5385526960946194,0.37478899181497277,2499.999479889768,7.802640438079834,7.320782661437988,-34.98070387652717,-29.886471203233864,
Fan_sim_sweep,55.0,42.0,0.005,-27.841873199087647,0.007971584759353414,5.7473757686,0.723027606,0.006731904538574854,26.581997445433203,2.460053483617081,0.34723374572372945,2499.999479889768,7.736853122711182,7.139363765716553,-33.51066967277409,-28.802865055707873,
Fan_sim_sweep,50.0,42.0,0.005,-23.946477186574807,0.007409823499622362,7.131129262699992,0.620832416,0.006257504116558174,3.2498364351021536,2.31381785729521,0.4271932796661875,2499.999479889768,7.731396198272705,7.293452262878418,-27.27822200085874,-23.23594107791668,
Fan_sim_sweep,45.0,42.0,0.005,-30.00722465254698,0.007641901345499743,6.252821597666676,0.548525181,0.006453490981294383,13.349959693182718,2.3894180672050522,0.47050576271754807,2499.999479889768,8.043954849243164,8.457416534423828,-34.427614315440586,-29.921421072093963,
Fan_sim_sweep,90.0,46.0,0.005,-22.943605949204958,0.008212252912518609,13.54258528885003,0.5313670939999999,0.006935145811357183,13.367073474411356,2.550279604598684,0.3980437134134408,2499.999479889768,6.007692813873291,7.15081262588501,-40.730938541469314,-22.16134210817993,
Fan_sim_sweep,85.0,46.0,0.005,-24.107386169058685,0.008288016756352188,5.521662622599999,0.806810004,0.006999127438544262,10.51838642098464,2.5652235618091046,0.40276761397476063,2499.999479889768,6.236249923706055,7.153501987457275,-41.691612478025,-22.99674887471623,
Fan_sim_sweep,80.0,46.0,0.005,-28.343229573323562,0.00855471658050636,5.9699185776500165,0.5414424680000001,0.007224352134870042,16.873870128936147,2.6502474655680825,0.42251030261262584,2499.999479889768,5.028633117675781,7.507026195526123,-63.15975268157834,-28.727500533125177,
Fan_sim_sweep,75.0,46.0,0.005,-29.109223053930776,0.008529670297953696,5.741097802849995,0.609691839,0.0072032008596492805,17.565621476505118,2.649149190977924,0.3979578446640176,2499.999479889768,6.9248175621032715,6.503039836883545,-63.94764852805005,-28.741933306779917,
Fan_sim_sweep,70.0,46.0,0.005,-27.897305783797993,0.008643480998731507,5.039979076233332,0.659033909,0.007299312586016558,17.04332665946068,2.67233950293884,0.3741868314162953,2499.999479889768,7.421873569488525,6.7733893394470215,-54.860872613568745,-27.352602178647306,
Fan_sim_sweep,65.0,46.0,0.005,-29.276589013054586,0.008648875385365575,5.846773376283326,0.5370949190000001,0.007303868078677173,12.692549639823483,2.6647743565523276,0.3542275454103537,2499.999479889768,8.025588035583496,6.544469356536865,-45.256149862454855,-29.347517805509764,
Fan_sim_sweep,60.0,46.0,0.005,-30.441494708059466,0.008388408146013087,6.3203710464333325,0.711173881,0.007083906722976892,23.284401886780216,2.5901880491099645,0.33630972846375773,2499.999479889768,5.776989459991455,6.541114807128906,-61.357322811387306,-29.970206517732993,
Fan_sim_sweep,55.0,46.0,0.005,-33.24582907646773,0.008423128129074208,5.145706115649994,0.7833941609999999,0.0071132273183922715,24.13868532204654,2.6041239400444303,0.31280615192950073,2499.999479889768,8.545575141906738,7.183380603790283,-68.83868347692786,-33.28173695649027,
Fan_sim_sweep,50.0,46.0,0.005,-30.057004849249285,0.008054182447917977,5.541296197783336,0.643708748,0.006801657262946397,20.807250052799105,2.485218668853391,0.2608244499143748,2499.999479889768,7.965882778167725,7.322537422180176,-60.50033169627444,-30.341027824254414,
Fan_sim_sweep,45.0,46.0,0.005,-28.68419835802121,0.007579790353930464,6.44075704118333,0.6429083600000001,0.006401039018646678,6.648032254595265,2.368702709997418,0.4724740192702329,2499.999479889768,7.004296779632568,7.083074569702148,-33.05435701826623,-29.30931594962364,
Fan_sim_sweep,90.0,50.0,0.005,-21.947873193600575,0.008234350301818797,8.919299024899999,0.697691839,0.006953806782771437,18.299952140442315,2.5518163356735486,0.40987278102418107,2499.999479889768,6.894558429718018,6.66029167175293,-37.33762829667271,-22.399522064661625,
Fan_sim_sweep,85.0,50.0,0.005,-23.93572998923091,0.008422843292273954,5.9064571846166585,0.837473558,0.007112986777244398,4.744648027698872,2.6189329425657024,0.4194960159974099,2499.999479889768,5.089371681213379,6.72909688949585,-41.722064161704054,-24.76976572961722,
Fan_sim_sweep,80.0,50.0,0.005,-31.966649722724462,0.00847467587005805,5.667529616366665,0.756184792,0.007156758746829413,17.476414185752887,2.6284051725304938,0.4103596638317033,2499.999479889768,6.9152655601501465,6.907485485076904,-68.35937594898435,-31.687030991326786,
Fan_sim_sweep,75.0,50.0,0.005,-30.804781863525623,0.008460415498091692,5.36475383995,0.7522281500000001,0.007144716039430555,19.778070833216347,2.6319749373982204,0.4029169470338387,2499.999479889768,5.745965003967285,7.364295482635498,-55.23409503225258,-31.439651045928983,
Fan_sim_sweep,70.0,50.0,0.005,-29.695375960124117,0.008678972930980855,6.583487444433335,0.627669189,0.007329285082954739,14.899237200558446,2.685430504402155,0.37785569271326547,2499.999479889768,7.116135120391846,6.318519115447998,-57.59723470407786,-29.690790953938503,
Fan_sim_sweep,65.0,50.0,0.005,-31.0132181719497,0.008396450905197408,5.586128640783342,0.7671950009999999,0.007090698733435298,31.65050665132138,2.5967100193897945,0.30392633306014677,2499.999479889768,6.239307880401611,6.559818744659424,-47.26290418697168,-31.476382842662073,
Fan_sim_sweep,60.0,50.0,0.005,-32.671452754807575,0.008614440567517489,7.265838635899998,0.563535328,0.007274788301750191,25.928032372809298,2.6674241615951577,0.3399524457779182,2499.999479889768,7.651238918304443,6.999053001403809,-65.1846886677406,-32.3592761070821,
Fan_sim_sweep,55.0,50.0,0.005,-35.03778216088916,0.008573069287591882,5.641871857549999,0.659026062,0.007239850768561315,23.17599643388838,2.652164035670576,0.33329772166466587,2499.999479889768,7.944025993347168,7.039315223693848,-68.29821341034072,-34.40077476743472,
Fan_sim_sweep,50.0,50.0,0.005,-28.385738609146816,0.007527560754334193,7.889135204816653,0.673013465,0.006356931769061515,6.052078581284135,2.3913829829853706,0.42315874027202766,2499.999479889768,10.547033309936523,7.118870258331299,-33.628839430286476,-27.10567187854574,
Fan_sim_sweep,45.0,50.0,0.005,-27.108582140161438,0.00734300719634923,5.998563809849996,0.7156018190000001,0.006201078576488815,4.899835215962227,2.3017613439285958,0.4931050504767986,2499.999479889768,6.297417640686035,7.436577320098877,-31.839487626783324,-27.26281401676398,
Fan_sim_sweep,90.0,54.0,0.005,-31.19605630503119,0.008133378160936348,6.137923966783341,0.766281062,0.006868537061129373,13.479359645158326,2.5276242453475635,0.373872450457581,2499.999479889768,8.089348793029785,7.6250715255737305,-47.16628296251228,-31.866364482024164,
Fan_sim_sweep,85.0,54.0,0.005,-36.4560796256405,0.008364645301994838,6.264081242516669,0.7737223809999999,0.007063839295692976,10.824698900928581,2.605330472946001,0.39379621975074697,2499.999479889768,5.845458030700684,7.140569686889648,-53.26663417516505,-35.36774528075674,
Fan_sim_sweep,80.0,54.0,0.005,-35.81849167110839,0.008441532733274661,5.566646566816669,0.856942811,0.007128769778553951,12.090788265847806,2.612000807173603,0.3662654985305128,2499.999479889768,6.3075642585754395,6.75513219833374,-50.49318840951696,-36.829581429832736,
Fan_sim_sweep,75.0,54.0,0.005,-37.99509823205851,0.008556290019475134,5.619771032066674,0.774486062,0.00722568088457977,22.904644877043197,2.6632578758017247,0.38667539156950553,2499.999479889768,4.943026542663574,6.8652520179748535,-51.72116422268235,-37.813598670642584,
Fan_sim_sweep,70.0,54.0,0.005,-36.945099498343076,0.008733299780692632,6.286091258049994,0.789605318,0.00737516343427153,23.08840206688639,2.697533702188362,0.3839083038282343,2499.999479889768,7.937860012054443,6.807147979736328,-48.68627107817363,-38.03126247515927,
Fan_sim_sweep,65.0,54.0,0.005,-34.969413014872714,0.008701967053309823,6.430613818933334,0.833288414,0.007348703334298714,28.30414951749664,2.665307058323532,0.4163596918468544,2499.999479889768,8.40467357635498,7.8812971115112305,-43.09880181011093,-36.12884657679482,
Fan_sim_sweep,60.0,54.0,0.005,-35.330882575252325,0.008297169336783856,8.542828717150005,0.733976031,0.007006856679292198,27.05242261089694,2.623801405601782,0.41580449368762873,2499.999479889768,8.321647644042969,6.3615570068359375,-41.94716927259326,-33.141086733404684,
Fan_sim_sweep,55.0,54.0,0.005,-34.61774351325107,0.007930875377642591,6.1610073774166585,0.762980726,0.0066975259702255555,28.311464571976693,2.5306475927776164,0.38635368513707813,2499.999479889768,6.626911163330078,7.517437934875488,-40.13921725904264,-32.00023351445006,
Fan_sim_sweep,50.0,54.0,0.005,-28.318489066680097,0.007771831315911199,6.616589221566661,0.903327533,0.006563215231103491,20.96901040384411,2.425421292894029,0.420353219493783,2499.999479889768,4.874167442321777,7.543351173400879,-33.95994044044216,-28.211378808571926,
Fan_sim_sweep,45.0,54.0,0.005,-26.16243406443159,0.007296089466996456,8.73385074031666,0.6898905150000001,0.0061614571354950435,3.5464164286495503,2.28893130612297,0.5088414963427195,2499.999479889768,8.59899616241455,6.89335298538208,-30.032910854673467,-25.377110690759835,
Fan_sim_sweep,90.0,58.0,0.005,-31.416038770332694,0.008029549175301338,14.220999223666666,0.653345539,0.006780854769498237,10.156771144105186,2.4969895789770065,0.39241586422817504,2499.999479889768,5.392285346984863,6.618133544921875,-44.82207599327232,-31.64651248651806,
Fan_sim_sweep,85.0,58.0,0.005,-35.50369490102715,0.008244747608383219,5.811052891533332,0.877497627,0.006962587179312772,11.583389351425964,2.5595072315030203,0.36199514056572685,2499.999479889768,8.058542251586914,6.611259937286377,-51.96720117412616,-34.645729613959055,
Fan_sim_sweep,80.0,58.0,0.005,-36.16106182078761,0.00836506017279538,6.214896037249997,0.720548551,0.0070641896489425995,18.71285253326532,2.5947189744927717,0.37663295773786815,2499.999479889768,8.272600173950195,6.936479568481445,-51.22459919998097,-36.81227449167593,
Fan_sim_sweep,75.0,58.0,0.005,-37.32476965985903,0.008551479980070708,5.761239030149994,0.7149359900000001,0.007221618865912855,12.415520786160386,2.6569169671303072,0.39195901805046107,2499.999479889768,8.193985939025879,7.381790637969971,-50.94096942925269,-38.015265003624485,
Fan_sim_sweep,70.0,58.0,0.005,-36.90662036006677,0.008699655523607647,7.143690268583326,0.656501779,0.007346751276111681,21.731748435188322,2.682040484333429,0.39660180353623536,2499.999479889768,6.084512233734131,6.487133502960205,-48.86208619516124,-38.10407229972674,
Fan_sim_sweep,65.0,58.0,0.005,-36.146939487093164,0.008797320068768896,6.41345672738334,0.881786416,0.007429227774157747,18.29126493451959,2.7124881983225606,0.39832449365713707,2499.999479889768,6.100203514099121,6.766941547393799,-46.70417287582855,-36.95172462173104,
Fan_sim_sweep,60.0,58.0,0.005,-31.968668470706604,0.008531706482206143,6.992180770916667,0.859446188,0.007204920392016334,35.29676364659436,2.606523217877421,0.3905223305297995,2499.999479889768,8.582446098327637,6.861377716064453,-39.457175955198764,-34.69452716478986,
Fan_sim_sweep,55.0,58.0,0.005,-30.837131125498107,0.008367261488631515,6.287602703416666,0.784657847,0.007066048632885626,29.378262068897314,2.5630506865543072,0.39900497014584657,2499.999479889768,8.501663208007812,7.1953253746032715,-37.98837073828294,-32.374650869300055,
Fan_sim_sweep,50.0,58.0,0.005,-25.75845458465509,0.007846113140181321,8.068463612233328,0.692955227,0.006625945311135685,21.926637074405974,2.4013953184468737,0.39727748735725515,2499.999479889768,8.243422508239746,7.345623970031738,-31.344184467334706,-27.076416811952512,
Fan_sim_sweep,45.0,58.0,0.005,-26.99305117560098,0.007624393093424777,7.508796247550001,0.695670083,0.006438705479394314,21.379157258939216,2.3752601325387057,0.37985288786561094,2499.999479889768,8.234941482543945,7.247432708740234,-32.0538550999209,-26.98692130953044,
Fan_sim_sweep,90.0,22.0,0.005,-38.8107756887121,0.008102550177804637,9.109038580933337,0.47757365900000004,0.006842503211421389,-10.878715250108144,2.522780546449056,0.3937547967147317,2499.999479889768,5.145937919616699,8.56296157836914,-46.824720071493175,-39.01205672559525,
